event_id,session_id,customer_id,campaign_id,store_id,product_id,event_timestamp,event_date,event_type,page_visited,page_category,traffic_source,device_type,browser_name,operating_system,time_spent_seconds,scroll_depth_pct,is_conversion,order_id,revenue_amount
WEB-000967,SES-000967,C0052,CMP-005,STR-002,P105,2025-01-05T16:42:00+00:00,2025-01-05,page_view,/campaign-landing,Support,Social Media,Desktop,Firefox,macOS,45,41.1,false,,0.00
WEB-000968,SES-000968,C0749,CMP-002,STR-006,P108,2025-01-05T16:49:00+00:00,2025-01-05,add_to_cart,/product,Product,Partner,Tablet,Edge,macOS,626,77.44,false,,0.00
WEB-000969,SES-000969,C0365,CMP-006,STR-004,P105,2025-01-05T16:56:00+00:00,2025-01-05,checkout_start,/home,Support,Referral,Desktop,Edge,Android,521,89.87,false,,0.00
WEB-000970,SES-000970,C0954,CMP-003,STR-006,P102,2025-01-05T17:03:00+00:00,2025-01-05,product_view,/product,Landing,Paid Search,Tablet,Edge,Windows,94,56.87,false,,0.00
WEB-000971,SES-000971,C0022,CMP-003,STR-001,P108,2025-01-05T17:10:00+00:00,2025-01-05,purchase,/product,Catalog,Social Media,Mobile,Safari,Windows,255,58.34,false,,0.00
WEB-000972,SES-000972,C0641,CMP-001,STR-005,P109,2025-01-05T17:17:00+00:00,2025-01-05,page_view,/home,Product,Organic,Mobile,Chrome,Windows,481,55.37,false,,0.00
WEB-000973,SES-000973,C0074,CMP-004,STR-002,P109,2025-01-05T17:24:00+00:00,2025-01-05,add_to_cart,/campaign-landing,Landing,Direct,Tablet,Firefox,macOS,330,71.0,false,,0.00
WEB-000974,SES-000974,C0664,CMP-002,STR-001,P105,2025-01-05T17:31:00+00:00,2025-01-05,add_to_cart,/checkout,Catalog,Partner,Tablet,Safari,iOS,349,38.14,false,,0.00
WEB-000975,SES-000975,C0273,CMP-003,STR-002,P104,2025-01-05T17:38:00+00:00,2025-01-05,purchase,/campaign-landing,Checkout,Direct,Tablet,Chrome,iOS,76,43.88,false,,0.00
WEB-000976,SES-000976,C0683,CMP-002,STR-004,P104,2025-01-05T17:45:00+00:00,2025-01-05,purchase,/cart,Product,Organic,Desktop,Edge,Android,747,21.04,true,ORD-00976,1374.98
WEB-000977,SES-000977,C0246,CMP-002,STR-003,P101,2025-01-05T17:52:00+00:00,2025-01-05,add_to_cart,/campaign-landing,Product,Partner,Mobile,Chrome,Android,707,66.92,false,,0.00
WEB-000978,SES-000978,C0755,CMP-006,STR-006,P101,2025-01-05T17:59:00+00:00,2025-01-05,add_to_cart,/checkout,Product,Referral,Mobile,Safari,iOS,618,94.0,true,ORD-00978,1279.37
WEB-000979,SES-000979,C0551,CMP-005,STR-002,P108,2025-01-05T18:06:00+00:00,2025-01-05,add_to_cart,/campaign-landing,Support,Referral,Desktop,Chrome,macOS,72,72.05,false,,0.00
WEB-000980,SES-000980,C0153,CMP-003,STR-004,P106,2025-01-05T18:13:00+00:00,2025-01-05,page_view,/campaign-landing,Catalog,Organic,Desktop,Firefox,iOS,111,24.47,false,,0.00
WEB-000981,SES-000981,C0461,CMP-003,STR-004,P107,2025-01-05T18:20:00+00:00,2025-01-05,add_to_cart,/campaign-landing,Checkout,Partner,Desktop,Edge,Windows,476,43.08,false,,0.00
WEB-000982,SES-000982,C0303,CMP-002,STR-005,P106,2025-01-05T18:27:00+00:00,2025-01-05,page_view,/campaign-landing,Product,Paid Search,Mobile,Firefox,iOS,881,6.25,true,ORD-00982,4611.68
WEB-000983,SES-000983,C0549,CMP-001,STR-002,P105,2025-01-05T18:34:00+00:00,2025-01-05,checkout_start,/checkout,Checkout,Organic,Mobile,Firefox,Android,698,90.21,false,,0.00
WEB-000984,SES-000984,C0896,CMP-002,STR-003,P108,2025-01-05T18:41:00+00:00,2025-01-05,product_view,/product,Checkout,Organic,Tablet,Chrome,iOS,739,16.88,false,,0.00
WEB-000985,SES-000985,C0451,CMP-003,STR-006,P108,2025-01-05T18:48:00+00:00,2025-01-05,add_to_cart,/cart,Checkout,Direct,Mobile,Edge,macOS,744,17.89,false,,0.00
WEB-000986,SES-000986,C0205,CMP-001,STR-001,P108,2025-01-05T18:55:00+00:00,2025-01-05,product_view,/category,Support,Social Media,Mobile,Safari,Android,461,17.7,false,,0.00
WEB-000987,SES-000987,C0216,CMP-005,STR-004,P105,2025-01-05T19:02:00+00:00,2025-01-05,purchase,/home,Support,Partner,Desktop,Safari,Android,890,19.15,false,,0.00
WEB-000988,SES-000988,C0027,CMP-002,STR-004,P103,2025-01-05T19:09:00+00:00,2025-01-05,page_view,/home,Support,Direct,Mobile,Edge,Windows,50,84.01,false,,0.00
WEB-000989,SES-000989,C0348,CMP-004,STR-006,P109,2025-01-05T19:16:00+00:00,2025-01-05,page_view,/cart,Support,Direct,Desktop,Safari,macOS,784,17.3,false,,0.00
WEB-000990,SES-000990,C0220,CMP-002,STR-001,P105,2025-01-05T19:23:00+00:00,2025-01-05,purchase,/product,Checkout,Paid Search,Desktop,Firefox,Android,466,79.48,true,ORD-00990,2014.78
WEB-000991,SES-000991,C0129,CMP-003,STR-006,P102,2025-01-05T19:30:00+00:00,2025-01-05,product_view,/product,Product,Partner,Tablet,Safari,Android,57,51.98,true,ORD-00991,1654.66
WEB-000992,SES-000992,C0073,CMP-005,STR-004,P110,2025-01-05T19:37:00+00:00,2025-01-05,product_view,/home,Catalog,Direct,Desktop,Firefox,macOS,399,14.03,false,,0.00
WEB-000993,SES-000993,C0611,CMP-004,STR-004,P107,2025-01-05T19:44:00+00:00,2025-01-05,checkout_start,/checkout,Product,Partner,Mobile,Edge,Android,700,42.28,false,,0.00
WEB-000994,SES-000994,C0974,CMP-004,STR-002,P107,2025-01-05T19:51:00+00:00,2025-01-05,page_view,/product,Catalog,Paid Search,Tablet,Safari,iOS,217,25.94,false,,0.00
WEB-000995,SES-000995,C0177,CMP-005,STR-004,P105,2025-01-05T19:58:00+00:00,2025-01-05,page_view,/checkout,Support,Social Media,Tablet,Safari,macOS,819,15.78,false,,0.00
WEB-000996,SES-000996,C0381,CMP-004,STR-004,P105,2025-01-05T20:05:00+00:00,2025-01-05,add_to_cart,/product,Catalog,Direct,Desktop,Safari,iOS,892,66.31,false,,0.00
WEB-000997,SES-000997,C0206,CMP-002,STR-003,P109,2025-01-05T20:12:00+00:00,2025-01-05,purchase,/product,Checkout,Direct,Tablet,Safari,Android,19,15.57,false,,0.00
WEB-000998,SES-000998,C0158,CMP-006,STR-002,P103,2025-01-05T20:19:00+00:00,2025-01-05,product_view,/category,Support,Partner,Mobile,Chrome,macOS,297,98.69,false,,0.00
WEB-000999,SES-000999,C0172,CMP-005,STR-005,P105,2025-01-05T20:26:00+00:00,2025-01-05,checkout_start,/checkout,Support,Social Media,Mobile,Safari,macOS,237,78.23,false,,0.00
WEB-001000,SES-001000,C0689,CMP-005,STR-001,P103,2025-01-05T20:33:00+00:00,2025-01-05,product_view,/product,Catalog,Referral,Mobile,Firefox,Windows,773,68.11,false,,0.00
