campaign_id,campaign_name,platform_name,channel_group,campaign_objective,budget,actual_spend,start_date,end_date,target_country,target_segment,creative_type,owner_team,agency_name,kpi_goal,status,currency_code,impressions_target,clicks_target,created_at
CMP-005,Email Nurture May 2024 863,Email Nurture,CRM,Retention,50291.81,38172.80,2024-05-22,2024-07-19,UAE,VIP,Static,CRM,AdSpark,ROAS,Completed,EUR,2042374,225340,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network May 2024 864,Affiliate Network,Partner,Acquisition,139846.46,137032.49,2024-05-23,2024-07-10,Kuwait,Premium,Search Text,CRM,InHouse,Leads,Completed,GBP,1667118,243530,2024-01-01T00:00:00+00:00
CMP-001,Google Ads May 2024 865,Google Ads,Search,Acquisition,128179.77,98642.67,2024-05-24,2024-09-04,KSA,Basic,Static,Brand,AdSpark,Revenue,Completed,EGP,2112652,96533,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads May 2024 866,Meta Ads,Social,Acquisition,8300.91,8653.25,2024-05-25,2024-09-10,Qatar,VIP,Static,CRM,InHouse,Revenue,Paused,KWD,1352284,144922,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads May 2024 867,TikTok Ads,Social,Awareness,15222.44,10861.00,2024-05-26,2024-06-26,Egypt,Enterprise,Carousel,CRM,BlueFox,Revenue,Paused,QAR,1220356,197185,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads May 2024 868,LinkedIn Ads,B2B,Lead Generation,2374.10,2076.08,2024-05-27,2024-07-30,UAE,Enterprise,Carousel,Growth,InHouse,ROAS,Paused,BHD,1581372,98078,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture May 2024 869,Email Nurture,CRM,Retention,24670.16,22722.07,2024-05-28,2024-06-19,UK,VIP,Video,Brand,MediaHub,Leads,Active,SAR,1811218,241557,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network May 2024 870,Affiliate Network,Partner,Acquisition,93747.05,67604.49,2024-05-29,2024-07-17,USA,VIP,Search Text,Brand,AdSpark,Revenue,Paused,KWD,1600628,205506,2024-01-01T00:00:00+00:00
CMP-001,Google Ads May 2024 871,Google Ads,Search,Acquisition,88187.64,58616.57,2024-05-30,2024-07-23,UAE,VIP,Carousel,Brand,BlueFox,CAC,Completed,QAR,943883,201759,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads May 2024 872,Meta Ads,Social,Acquisition,81482.43,74385.07,2024-05-31,2024-08-08,KSA,VIP,Search Text,CRM,MediaHub,ROAS,Completed,QAR,2578975,226075,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jun 2024 873,TikTok Ads,Social,Awareness,74057.78,76179.06,2024-06-01,2024-06-21,USA,VIP,Video,Brand,MediaHub,Leads,Completed,BHD,1967151,33765,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jun 2024 874,LinkedIn Ads,B2B,Lead Generation,100270.54,69579.33,2024-06-02,2024-06-22,Qatar,VIP,Search Text,Performance,MediaHub,Leads,Completed,QAR,1018276,174857,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jun 2024 875,Email Nurture,CRM,Retention,123159.79,112531.75,2024-06-03,2024-06-26,Bahrain,Premium,Static,Brand,BlueFox,Revenue,Completed,KWD,1693135,67731,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jun 2024 876,Affiliate Network,Partner,Acquisition,35041.12,26566.26,2024-06-04,2024-07-01,Bahrain,VIP,Video,Performance,BlueFox,Leads,Paused,GBP,2608683,175375,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jun 2024 877,Google Ads,Search,Acquisition,24444.00,24304.21,2024-06-05,2024-07-29,Qatar,VIP,Carousel,Growth,BlueFox,Revenue,Completed,QAR,2055977,95928,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jun 2024 878,Meta Ads,Social,Acquisition,16462.72,13392.65,2024-06-06,2024-08-23,UAE,Premium,Carousel,Growth,MediaHub,Revenue,Active,GBP,905085,195422,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jun 2024 879,TikTok Ads,Social,Awareness,98969.76,102426.98,2024-06-07,2024-09-23,UK,Enterprise,Video,Brand,InHouse,Revenue,Active,QAR,1689597,212514,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jun 2024 880,LinkedIn Ads,B2B,Lead Generation,149569.51,123818.93,2024-06-08,2024-09-05,KSA,VIP,Search Text,Performance,MediaHub,Leads,Active,KWD,1349416,150921,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jun 2024 881,Email Nurture,CRM,Retention,149214.71,127918.88,2024-06-09,2024-08-05,USA,Enterprise,Carousel,Brand,AdSpark,ROAS,Active,BHD,116528,51059,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jun 2024 882,Affiliate Network,Partner,Acquisition,124047.55,85631.16,2024-06-10,2024-09-09,KSA,Enterprise,Carousel,Growth,InHouse,ROAS,Paused,AED,1617331,121589,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jun 2024 883,Google Ads,Search,Acquisition,119005.49,90192.37,2024-06-11,2024-09-06,UAE,Enterprise,Search Text,CRM,BlueFox,Leads,Completed,SAR,1678781,237942,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jun 2024 884,Meta Ads,Social,Acquisition,25102.18,23839.65,2024-06-12,2024-09-24,Qatar,Premium,Search Text,Performance,AdSpark,CAC,Paused,GBP,1806992,128613,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jun 2024 885,TikTok Ads,Social,Awareness,56466.13,51921.89,2024-06-13,2024-07-27,Qatar,Enterprise,Video,Performance,InHouse,Revenue,Active,EGP,2249668,142120,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jun 2024 886,LinkedIn Ads,B2B,Lead Generation,41973.41,28716.10,2024-06-14,2024-07-25,USA,Premium,Carousel,Growth,MediaHub,ROAS,Active,QAR,805078,13354,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jun 2024 887,Email Nurture,CRM,Retention,71278.14,70772.65,2024-06-15,2024-09-14,Egypt,Enterprise,Carousel,CRM,AdSpark,Revenue,Completed,GBP,1325536,126772,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jun 2024 888,Affiliate Network,Partner,Acquisition,116239.86,101955.20,2024-06-16,2024-09-29,Bahrain,Basic,Carousel,Growth,MediaHub,ROAS,Completed,AED,1923764,177565,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jun 2024 889,Google Ads,Search,Acquisition,35792.44,28479.40,2024-06-17,2024-10-01,Kuwait,VIP,Static,Performance,InHouse,CAC,Paused,EGP,2817618,109810,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jun 2024 890,Meta Ads,Social,Acquisition,134745.16,112963.63,2024-06-18,2024-08-01,UK,Basic,Static,Performance,AdSpark,ROAS,Active,EGP,2829491,34665,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jun 2024 891,TikTok Ads,Social,Awareness,119921.06,85923.30,2024-06-19,2024-07-28,UK,Premium,Carousel,CRM,AdSpark,ROAS,Active,BHD,2702370,144275,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jun 2024 892,LinkedIn Ads,B2B,Lead Generation,121292.26,85959.67,2024-06-20,2024-09-14,Qatar,VIP,Search Text,Brand,AdSpark,Leads,Completed,QAR,1593527,240786,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jun 2024 893,Email Nurture,CRM,Retention,105609.84,76286.78,2024-06-21,2024-08-21,Qatar,VIP,Carousel,Growth,InHouse,ROAS,Completed,KWD,367891,57054,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jun 2024 894,Affiliate Network,Partner,Acquisition,138362.23,100317.06,2024-06-22,2024-08-23,UAE,VIP,Static,Growth,MediaHub,ROAS,Completed,GBP,1874616,220545,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jun 2024 895,Google Ads,Search,Acquisition,65468.24,50434.33,2024-06-23,2024-10-07,KSA,VIP,Search Text,Growth,BlueFox,Revenue,Completed,EGP,705468,8314,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jun 2024 896,Meta Ads,Social,Acquisition,40633.25,34899.53,2024-06-24,2024-07-17,USA,Premium,Carousel,Brand,InHouse,ROAS,Active,EGP,1867723,45298,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jun 2024 897,TikTok Ads,Social,Awareness,32644.71,26300.76,2024-06-25,2024-09-16,USA,Basic,Search Text,Performance,BlueFox,Revenue,Paused,AED,2413377,3770,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jun 2024 898,LinkedIn Ads,B2B,Lead Generation,99887.24,84231.65,2024-06-26,2024-09-01,KSA,Premium,Search Text,Performance,MediaHub,Leads,Active,BHD,1776086,172496,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jun 2024 899,Email Nurture,CRM,Retention,103978.35,70317.67,2024-06-27,2024-09-10,Kuwait,Premium,Video,Performance,MediaHub,ROAS,Paused,EUR,2362644,13930,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jun 2024 900,Affiliate Network,Partner,Acquisition,46371.05,39434.01,2024-06-28,2024-10-04,USA,Basic,Static,CRM,AdSpark,Leads,Completed,KWD,1690262,68293,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jan 2024 901,Google Ads,Search,Acquisition,65551.16,50435.34,2024-01-01,2024-04-02,KSA,Enterprise,Video,Brand,MediaHub,ROAS,Paused,QAR,2397095,9700,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jan 2024 902,Meta Ads,Social,Acquisition,108459.08,103066.01,2024-01-02,2024-03-28,UAE,Premium,Carousel,CRM,BlueFox,ROAS,Completed,BHD,2873355,14914,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jan 2024 903,TikTok Ads,Social,Awareness,83742.08,79132.68,2024-01-03,2024-02-01,Qatar,Basic,Static,Performance,MediaHub,Revenue,Paused,AED,1949326,73685,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jan 2024 904,LinkedIn Ads,B2B,Lead Generation,19444.12,15221.74,2024-01-04,2024-02-09,USA,Basic,Static,Performance,MediaHub,Leads,Active,EUR,24458,37856,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jan 2024 905,Email Nurture,CRM,Retention,18736.08,16460.67,2024-01-05,2024-02-10,UAE,Enterprise,Carousel,Brand,InHouse,CAC,Completed,GBP,844611,203559,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jan 2024 906,Affiliate Network,Partner,Acquisition,82694.98,78758.88,2024-01-06,2024-03-07,UK,Premium,Video,Growth,AdSpark,Leads,Paused,GBP,1378481,224158,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jan 2024 907,Google Ads,Search,Acquisition,73042.66,57355.20,2024-01-07,2024-01-31,UK,Enterprise,Static,Brand,InHouse,ROAS,Active,SAR,1286151,13343,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jan 2024 908,Meta Ads,Social,Acquisition,115243.28,81847.71,2024-01-08,2024-05-04,USA,Premium,Video,Brand,BlueFox,Revenue,Completed,AED,935041,89833,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jan 2024 909,TikTok Ads,Social,Awareness,114238.30,101804.51,2024-01-09,2024-05-05,KSA,Enterprise,Search Text,Growth,AdSpark,ROAS,Active,AED,1458711,108690,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jan 2024 910,LinkedIn Ads,B2B,Lead Generation,68881.38,46342.95,2024-01-10,2024-03-28,UK,Basic,Static,Brand,AdSpark,ROAS,Paused,SAR,1654839,67419,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jan 2024 911,Email Nurture,CRM,Retention,121754.40,116191.01,2024-01-11,2024-04-03,Qatar,Premium,Static,Performance,AdSpark,Leads,Active,BHD,1703290,120932,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jan 2024 912,Affiliate Network,Partner,Acquisition,130119.07,107248.47,2024-01-12,2024-03-25,UAE,Basic,Search Text,Brand,MediaHub,Leads,Paused,BHD,2846701,167467,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jan 2024 913,Google Ads,Search,Acquisition,126621.20,124988.22,2024-01-13,2024-04-21,Bahrain,Premium,Video,CRM,MediaHub,CAC,Paused,EUR,1902422,88380,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jan 2024 914,Meta Ads,Social,Acquisition,147577.67,148825.41,2024-01-14,2024-05-03,UK,VIP,Video,Growth,BlueFox,Leads,Completed,AED,2470582,80552,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jan 2024 915,TikTok Ads,Social,Awareness,131240.39,108341.00,2024-01-15,2024-04-27,USA,Basic,Video,Brand,AdSpark,ROAS,Paused,QAR,690307,127785,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jan 2024 916,LinkedIn Ads,B2B,Lead Generation,69342.10,66691.86,2024-01-16,2024-02-05,Qatar,VIP,Search Text,Performance,InHouse,ROAS,Active,AED,2040533,152029,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jan 2024 917,Email Nurture,CRM,Retention,60046.30,60193.12,2024-01-17,2024-03-31,Qatar,VIP,Carousel,Performance,BlueFox,Revenue,Active,BHD,646278,44625,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jan 2024 918,Affiliate Network,Partner,Acquisition,103102.28,75680.72,2024-01-18,2024-03-21,Qatar,VIP,Video,CRM,InHouse,Leads,Completed,EUR,2226373,225990,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jan 2024 919,Google Ads,Search,Acquisition,111763.16,73156.04,2024-01-19,2024-03-17,Kuwait,Enterprise,Static,Performance,InHouse,CAC,Completed,EGP,1728687,205940,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jan 2024 920,Meta Ads,Social,Acquisition,72500.96,65244.94,2024-01-20,2024-04-13,Bahrain,Enterprise,Search Text,Performance,BlueFox,Revenue,Active,GBP,2398669,149111,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jan 2024 921,TikTok Ads,Social,Awareness,62127.65,49733.15,2024-01-21,2024-05-19,Bahrain,Enterprise,Static,Performance,InHouse,ROAS,Active,BHD,1009766,94740,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jan 2024 922,LinkedIn Ads,B2B,Lead Generation,21242.43,18880.90,2024-01-22,2024-02-20,Egypt,Premium,Video,Performance,MediaHub,Leads,Active,EGP,982358,51486,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jan 2024 923,Email Nurture,CRM,Retention,141362.83,105561.64,2024-01-23,2024-05-03,Egypt,Premium,Static,Brand,BlueFox,Revenue,Active,EUR,2981115,234202,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jan 2024 924,Affiliate Network,Partner,Acquisition,125508.73,129371.02,2024-01-24,2024-02-10,Kuwait,VIP,Static,Growth,AdSpark,Leads,Completed,EGP,809976,90397,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jan 2024 925,Google Ads,Search,Acquisition,81577.49,65809.79,2024-01-25,2024-04-04,Egypt,VIP,Video,CRM,BlueFox,CAC,Paused,AED,148438,206906,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Jan 2024 926,Meta Ads,Social,Acquisition,129499.91,97896.81,2024-01-26,2024-03-28,Qatar,VIP,Search Text,Brand,MediaHub,ROAS,Active,AED,1083427,44704,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Jan 2024 927,TikTok Ads,Social,Awareness,53809.36,41670.36,2024-01-27,2024-03-27,Egypt,Basic,Carousel,CRM,AdSpark,Revenue,Paused,EGP,1541606,88299,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Jan 2024 928,LinkedIn Ads,B2B,Lead Generation,6419.81,5603.55,2024-01-28,2024-05-23,Kuwait,Enterprise,Search Text,Growth,MediaHub,ROAS,Active,EGP,717930,33071,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Jan 2024 929,Email Nurture,CRM,Retention,133381.64,135625.29,2024-01-29,2024-03-14,UAE,Basic,Carousel,Performance,AdSpark,CAC,Completed,EGP,2274695,213627,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Jan 2024 930,Affiliate Network,Partner,Acquisition,85747.32,82376.98,2024-01-30,2024-04-13,Egypt,Enterprise,Static,Growth,BlueFox,CAC,Paused,KWD,1724177,46529,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Jan 2024 931,Google Ads,Search,Acquisition,122980.25,103248.78,2024-01-31,2024-04-27,Kuwait,VIP,Carousel,Growth,AdSpark,ROAS,Active,GBP,776514,143056,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Feb 2024 932,Meta Ads,Social,Acquisition,76970.64,64532.41,2024-02-01,2024-04-26,UAE,VIP,Video,Growth,MediaHub,Revenue,Paused,KWD,2882153,21784,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Feb 2024 933,TikTok Ads,Social,Awareness,140971.51,99928.48,2024-02-02,2024-03-06,Egypt,Basic,Video,Performance,BlueFox,Leads,Paused,QAR,290276,105424,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Feb 2024 934,LinkedIn Ads,B2B,Lead Generation,80414.44,72196.53,2024-02-03,2024-03-23,KSA,Basic,Carousel,Performance,AdSpark,CAC,Paused,KWD,2737278,194913,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Feb 2024 935,Email Nurture,CRM,Retention,117428.00,93027.01,2024-02-04,2024-02-20,Kuwait,Enterprise,Carousel,Brand,MediaHub,ROAS,Active,EUR,242373,127165,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Feb 2024 936,Affiliate Network,Partner,Acquisition,136465.05,107351.83,2024-02-05,2024-04-27,USA,Premium,Video,Brand,AdSpark,CAC,Active,GBP,1678898,141223,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Feb 2024 937,Google Ads,Search,Acquisition,97351.09,79876.36,2024-02-06,2024-05-20,KSA,VIP,Carousel,Performance,MediaHub,CAC,Active,EUR,2046026,20785,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Feb 2024 938,Meta Ads,Social,Acquisition,111745.94,96393.16,2024-02-07,2024-03-26,KSA,Enterprise,Video,Growth,BlueFox,ROAS,Completed,SAR,2381863,114321,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Feb 2024 939,TikTok Ads,Social,Awareness,92177.05,91145.53,2024-02-08,2024-04-25,Bahrain,Premium,Video,CRM,BlueFox,ROAS,Completed,EGP,203861,32236,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Feb 2024 940,LinkedIn Ads,B2B,Lead Generation,24901.14,23395.34,2024-02-09,2024-05-04,Qatar,Premium,Static,CRM,MediaHub,Revenue,Active,QAR,2423189,170723,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Feb 2024 941,Email Nurture,CRM,Retention,113584.73,100431.19,2024-02-10,2024-03-20,Egypt,Basic,Carousel,Brand,BlueFox,ROAS,Active,EUR,895050,211258,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Feb 2024 942,Affiliate Network,Partner,Acquisition,97596.82,66689.15,2024-02-11,2024-05-12,Egypt,Basic,Search Text,Brand,AdSpark,Leads,Completed,SAR,1309282,240793,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Feb 2024 943,Google Ads,Search,Acquisition,46255.96,45066.31,2024-02-12,2024-03-20,USA,Enterprise,Static,Performance,MediaHub,Leads,Completed,SAR,2179006,243660,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Feb 2024 944,Meta Ads,Social,Acquisition,37184.72,25212.58,2024-02-13,2024-05-06,UK,Enterprise,Search Text,CRM,AdSpark,Revenue,Paused,EGP,1091639,78874,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Feb 2024 945,TikTok Ads,Social,Awareness,96032.74,70009.90,2024-02-14,2024-03-23,Qatar,VIP,Search Text,Performance,MediaHub,Revenue,Paused,BHD,472705,89488,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Feb 2024 946,LinkedIn Ads,B2B,Lead Generation,113397.13,112327.10,2024-02-15,2024-04-20,USA,Basic,Static,Growth,MediaHub,Leads,Completed,AED,2697321,78811,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Feb 2024 947,Email Nurture,CRM,Retention,45365.70,40034.00,2024-02-16,2024-03-17,Kuwait,Basic,Video,Growth,BlueFox,ROAS,Completed,SAR,1767204,184239,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Feb 2024 948,Affiliate Network,Partner,Acquisition,73473.53,61802.47,2024-02-17,2024-04-16,Egypt,VIP,Static,Performance,AdSpark,CAC,Active,KWD,1107645,156687,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Feb 2024 949,Google Ads,Search,Acquisition,138580.73,102318.24,2024-02-18,2024-03-22,USA,Basic,Video,Brand,InHouse,ROAS,Completed,KWD,632050,123358,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Feb 2024 950,Meta Ads,Social,Acquisition,18092.51,16903.79,2024-02-19,2024-04-03,Bahrain,Premium,Static,Performance,BlueFox,ROAS,Paused,BHD,1386817,111389,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Feb 2024 951,TikTok Ads,Social,Awareness,145509.45,95323.14,2024-02-20,2024-05-17,UAE,Basic,Carousel,CRM,MediaHub,CAC,Paused,QAR,1890621,211010,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Feb 2024 952,LinkedIn Ads,B2B,Lead Generation,26210.42,23067.36,2024-02-21,2024-04-14,USA,VIP,Search Text,Performance,AdSpark,Revenue,Active,KWD,1055205,227241,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Feb 2024 953,Email Nurture,CRM,Retention,4942.10,3546.08,2024-02-22,2024-05-22,Kuwait,Premium,Carousel,Performance,MediaHub,Revenue,Paused,AED,189122,189665,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Feb 2024 954,Affiliate Network,Partner,Acquisition,23200.93,20303.30,2024-02-23,2024-04-02,UAE,Basic,Search Text,Brand,AdSpark,Revenue,Active,QAR,1272930,39181,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Feb 2024 955,Google Ads,Search,Acquisition,76479.24,57341.67,2024-02-24,2024-05-05,Qatar,VIP,Carousel,Growth,BlueFox,CAC,Completed,GBP,534040,106002,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Feb 2024 956,Meta Ads,Social,Acquisition,74920.98,53002.35,2024-02-25,2024-05-28,UAE,Enterprise,Search Text,Brand,BlueFox,CAC,Completed,GBP,1292521,61607,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Feb 2024 957,TikTok Ads,Social,Awareness,87036.15,77026.37,2024-02-26,2024-06-06,UK,VIP,Static,CRM,BlueFox,CAC,Completed,BHD,2350152,182905,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Feb 2024 958,LinkedIn Ads,B2B,Lead Generation,51487.34,37547.20,2024-02-27,2024-04-09,KSA,Premium,Static,Growth,AdSpark,CAC,Paused,KWD,1052503,165907,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Feb 2024 959,Email Nurture,CRM,Retention,32812.33,23700.85,2024-02-28,2024-06-07,USA,Enterprise,Carousel,Growth,MediaHub,CAC,Paused,BHD,1073248,6672,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Feb 2024 960,Affiliate Network,Partner,Acquisition,86368.42,69070.84,2024-02-29,2024-06-03,Bahrain,Premium,Video,CRM,MediaHub,Leads,Active,KWD,314602,105794,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Mar 2024 961,Google Ads,Search,Acquisition,20576.00,20135.67,2024-03-01,2024-03-21,Qatar,Basic,Video,Performance,InHouse,Leads,Paused,KWD,2251106,226233,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Mar 2024 962,Meta Ads,Social,Acquisition,10012.57,8862.16,2024-03-02,2024-05-18,UK,Basic,Carousel,CRM,MediaHub,Leads,Paused,EUR,1291562,19666,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Mar 2024 963,TikTok Ads,Social,Awareness,89872.23,64034.66,2024-03-03,2024-03-27,Qatar,Basic,Static,Brand,MediaHub,ROAS,Paused,SAR,2469466,24889,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Mar 2024 964,LinkedIn Ads,B2B,Lead Generation,123699.74,116661.72,2024-03-04,2024-04-18,Qatar,Basic,Carousel,CRM,BlueFox,Leads,Active,BHD,471688,88341,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Mar 2024 965,Email Nurture,CRM,Retention,75587.43,72003.09,2024-03-05,2024-06-15,Qatar,Enterprise,Video,Performance,AdSpark,CAC,Active,EGP,1174620,108368,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Mar 2024 966,Affiliate Network,Partner,Acquisition,4582.52,4415.41,2024-03-06,2024-04-20,KSA,Enterprise,Static,Growth,BlueFox,Revenue,Active,KWD,561229,3426,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Mar 2024 967,Google Ads,Search,Acquisition,2114.83,1743.31,2024-03-07,2024-06-28,KSA,VIP,Video,Brand,MediaHub,ROAS,Paused,EUR,2111240,212989,2024-01-01T00:00:00+00:00
CMP-002,Meta Ads Mar 2024 968,Meta Ads,Social,Acquisition,100811.40,82464.81,2024-03-08,2024-05-06,Bahrain,Enterprise,Video,Brand,MediaHub,CAC,Completed,EUR,110573,240312,2024-01-01T00:00:00+00:00
CMP-003,TikTok Ads Mar 2024 969,TikTok Ads,Social,Awareness,8220.86,7860.66,2024-03-09,2024-05-26,UAE,Basic,Video,Growth,BlueFox,Revenue,Completed,SAR,219946,193067,2024-01-01T00:00:00+00:00
CMP-004,LinkedIn Ads Mar 2024 970,LinkedIn Ads,B2B,Lead Generation,90784.57,76643.68,2024-03-10,2024-04-20,KSA,Premium,Video,Brand,AdSpark,ROAS,Paused,GBP,2337262,138102,2024-01-01T00:00:00+00:00
CMP-005,Email Nurture Mar 2024 971,Email Nurture,CRM,Retention,62329.50,53185.92,2024-03-11,2024-04-08,Qatar,Basic,Carousel,Performance,InHouse,Leads,Completed,AED,2781756,155982,2024-01-01T00:00:00+00:00
CMP-006,Affiliate Network Mar 2024 972,Affiliate Network,Partner,Acquisition,51442.56,41673.82,2024-03-12,2024-05-13,Egypt,Enterprise,Search Text,CRM,InHouse,ROAS,Paused,EGP,2057974,42049,2024-01-01T00:00:00+00:00
CMP-001,Google Ads Mar 2024 973,Google Ads,Search,Acquisition,2263.09,2048.84,2024-03-13,2024-07-10,KSA,VIP,Search Text,CRM,MediaHub,Revenue,Active,KWD,1771502,75112,2024-01-01T00:00:00+00:00
