scrape_id,product_id,sku,product_name,category,brand,supplier_name,supplier_country,price,original_price,discount_pct,currency_code,availability_status,stock_qty,rating,review_count,scrape_timestamp,source_site,page_url,crawl_region
SCR-00876,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,Kuwait,647.24,771.99,16.16,KWD,Low Stock,92,4.4,3039,2024-04-19T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,GCC
SCR-00877,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,Egypt,672.54,800.74,16.01,SAR,Low Stock,34,3.3,3751,2024-04-19T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,GCC
SCR-00878,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UK,1389.91,1583.40,12.22,EUR,In Stock,214,4.5,607,2024-04-20T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p108,Global
SCR-00879,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,UK,1177.46,1405.25,16.21,SAR,Out of Stock,94,4.4,4727,2024-04-20T03:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p109,GCC
SCR-00880,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,UAE,1392.69,1585.67,12.17,EGP,In Stock,231,3.7,4771,2024-04-20T06:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p110,Global
SCR-00881,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,Kuwait,1059.71,1143.65,7.34,SAR,In Stock,137,3.9,3053,2024-04-20T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p101,Global
SCR-00882,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,KSA,1272.09,1500.81,15.24,BHD,In Stock,113,3.5,4523,2024-04-20T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,EMEA
SCR-00883,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,Qatar,1037.86,1213.16,14.45,KWD,Low Stock,123,4.8,1357,2024-04-20T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p103,GCC
SCR-00884,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Vertex Global,KSA,1069.37,1186.08,9.84,SAR,Low Stock,98,4.7,4072,2024-04-20T18:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p104,Global
SCR-00885,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,Bahrain,267.49,293.08,8.73,AED,Low Stock,241,3.8,1572,2024-04-20T21:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,Global
SCR-00886,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,KSA,300.42,306.90,2.11,AED,In Stock,155,3.8,4907,2024-04-21T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p106,GCC
SCR-00887,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,UK,791.30,955.33,17.17,SAR,In Stock,0,3.4,1561,2024-04-21T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,GCC
SCR-00888,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,Bahrain,1541.84,1565.96,1.54,SAR,In Stock,14,4.8,2083,2024-04-21T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p108,Global
SCR-00889,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,Bahrain,984.49,1105.80,10.97,GBP,Out of Stock,168,4.9,2483,2024-04-21T09:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p109,EMEA
SCR-00890,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,Kuwait,977.54,997.90,2.04,EGP,In Stock,228,4.0,392,2024-04-21T12:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p110,EMEA
SCR-00891,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Kuwait,324.99,378.07,14.04,KWD,Low Stock,238,4.4,298,2024-04-21T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,EMEA
SCR-00892,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Alpha Supply,UAE,1454.08,1694.73,14.20,GBP,In Stock,197,4.1,3501,2024-04-21T18:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p102,EMEA
SCR-00893,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,UK,1094.61,1256.15,12.86,KWD,Low Stock,114,3.9,2876,2024-04-21T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p103,GCC
SCR-00894,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,Egypt,1506.60,1784.86,15.59,BHD,Low Stock,217,4.9,1501,2024-04-22T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,EMEA
SCR-00895,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,UK,790.65,956.39,17.33,KWD,Low Stock,33,3.5,805,2024-04-22T03:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p105,EMEA
SCR-00896,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,Bahrain,983.15,1034.46,4.96,SAR,Out of Stock,235,3.7,2739,2024-04-22T06:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p106,EMEA
SCR-00897,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,UK,1423.22,1668.29,14.69,EGP,Low Stock,65,4.0,2716,2024-04-22T09:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p107,GCC
SCR-00898,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Delta Trade,UK,69.14,81.70,15.37,SAR,In Stock,41,3.5,4760,2024-04-22T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p108,Global
SCR-00899,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,KSA,1435.17,1747.65,17.88,SAR,In Stock,38,5.0,2027,2024-04-22T15:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p109,GCC
SCR-00900,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Vertex Global,Egypt,1091.28,1220.81,10.61,QAR,In Stock,31,3.3,3624,2024-04-22T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,EMEA
SCR-00901,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,Egypt,1609.62,1670.60,3.65,KWD,In Stock,28,3.7,54,2024-04-22T21:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p101,EMEA
SCR-00902,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,UAE,1199.37,1238.89,3.19,SAR,In Stock,192,3.7,3397,2024-04-23T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p102,GCC
SCR-00903,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,Bahrain,1007.69,1169.15,13.81,EGP,Out of Stock,244,4.0,3872,2024-04-23T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,EMEA
SCR-00904,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,USA,1441.48,1647.59,12.51,SAR,Out of Stock,229,4.0,3983,2024-04-23T06:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p104,GCC
SCR-00905,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,Bahrain,1093.07,1098.56,0.50,EUR,Out of Stock,131,4.6,2077,2024-04-23T09:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p105,GCC
SCR-00906,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,USA,495.86,562.84,11.90,GBP,Out of Stock,93,4.9,4206,2024-04-23T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p106,GCC
SCR-00907,P107,SKU-P107,Webcam 4K,Video,ClearView,Alpha Supply,KSA,174.19,181.20,3.87,EGP,Low Stock,143,3.7,3139,2024-04-23T15:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,EMEA
SCR-00908,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Prime Distribution,UK,559.22,582.76,4.04,SAR,Out of Stock,95,3.6,3168,2024-04-23T18:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p108,EMEA
SCR-00909,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,USA,1305.87,1584.79,17.60,AED,Out of Stock,74,4.5,3532,2024-04-23T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p109,EMEA
SCR-00910,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Bahrain,1744.92,1755.45,0.60,AED,Out of Stock,27,3.4,4213,2024-04-24T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,Global
SCR-00911,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Prime Distribution,KSA,1288.69,1412.88,8.79,AED,Out of Stock,204,4.3,2086,2024-04-24T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,EMEA
SCR-00912,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Bahrain,813.60,829.44,1.91,EGP,Low Stock,82,3.8,120,2024-04-24T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p102,Global
SCR-00913,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,Kuwait,144.82,176.59,17.99,AED,Low Stock,14,3.6,3263,2024-04-24T09:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p103,GCC
SCR-00914,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,Kuwait,303.78,334.26,9.12,BHD,Out of Stock,159,3.4,656,2024-04-24T12:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p104,GCC
SCR-00915,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,Bahrain,402.38,435.34,7.57,EUR,Low Stock,229,3.4,903,2024-04-24T15:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p105,Global
SCR-00916,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,Bahrain,892.35,957.97,6.85,BHD,In Stock,193,3.9,2223,2024-04-24T18:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,Global
SCR-00917,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Kuwait,1126.50,1205.33,6.54,AED,Low Stock,55,4.1,1328,2024-04-24T21:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p107,EMEA
SCR-00918,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Egypt,169.26,180.80,6.38,BHD,Out of Stock,245,4.6,160,2024-04-25T00:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p108,GCC
SCR-00919,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,USA,206.14,223.38,7.72,QAR,Out of Stock,158,3.6,1231,2024-04-25T03:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p109,GCC
SCR-00920,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Bahrain,824.04,949.68,13.23,QAR,In Stock,82,4.7,2464,2024-04-25T06:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p110,Global
SCR-00921,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,Egypt,59.42,60.58,1.91,BHD,In Stock,120,4.5,108,2024-04-25T09:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,EMEA
SCR-00922,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Bahrain,182.79,209.19,12.62,EGP,Low Stock,142,3.9,808,2024-04-25T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p102,Global
SCR-00923,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Vertex Global,USA,337.69,410.36,17.71,SAR,Out of Stock,125,4.4,4741,2024-04-25T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p103,Global
SCR-00924,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,UK,293.33,311.03,5.69,EGP,Out of Stock,206,3.3,3206,2024-04-25T18:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p104,Global
SCR-00925,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Alpha Supply,Egypt,937.39,963.60,2.72,EUR,Out of Stock,233,4.1,2883,2024-04-25T21:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p105,Global
SCR-00926,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,Bahrain,698.51,787.32,11.28,EGP,Low Stock,193,4.0,2520,2024-04-26T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,Global
SCR-00927,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Bahrain,809.38,813.45,0.50,EGP,In Stock,87,3.7,1125,2024-04-26T03:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p107,Global
SCR-00928,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,USA,435.03,530.26,17.96,EUR,In Stock,196,4.0,3980,2024-04-26T06:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p108,EMEA
SCR-00929,P109,SKU-P109,Desk Lamp,Office,BrightNest,Prime Distribution,UK,948.61,953.47,0.51,QAR,In Stock,58,3.8,657,2024-04-26T09:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p109,EMEA
SCR-00930,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,Kuwait,1630.35,1643.50,0.80,BHD,In Stock,157,3.5,2492,2024-04-26T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p110,GCC
SCR-00931,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Vertex Global,Kuwait,36.92,41.33,10.66,QAR,Out of Stock,3,3.3,3300,2024-04-26T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,GCC
SCR-00932,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Qatar,1327.78,1561.91,14.99,AED,In Stock,164,3.9,3275,2024-04-26T18:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p102,GCC
SCR-00933,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,Egypt,1612.89,1763.69,8.55,QAR,In Stock,39,3.2,1519,2024-04-26T21:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p103,GCC
SCR-00934,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,Bahrain,856.32,1021.37,16.16,EGP,Low Stock,219,4.9,460,2024-04-27T00:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p104,Global
SCR-00935,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Delta Trade,Bahrain,1313.25,1470.77,10.71,KWD,Out of Stock,123,5.0,450,2024-04-27T03:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p105,GCC
SCR-00936,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,KSA,99.96,106.24,5.91,AED,Low Stock,115,3.8,2507,2024-04-27T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,Global
SCR-00937,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Bahrain,975.89,1110.48,12.12,AED,Out of Stock,137,3.7,4063,2024-04-27T09:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p107,GCC
SCR-00938,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,Qatar,1774.86,1780.38,0.31,EUR,Low Stock,78,3.8,4739,2024-04-27T12:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p108,GCC
SCR-00939,P109,SKU-P109,Desk Lamp,Office,BrightNest,Delta Trade,KSA,486.78,568.40,14.36,QAR,In Stock,217,4.2,2261,2024-04-27T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p109,EMEA
SCR-00940,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Delta Trade,Kuwait,586.75,677.54,13.40,SAR,Out of Stock,240,3.3,3496,2024-04-27T18:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p110,Global
SCR-00941,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,Egypt,262.04,298.66,12.26,EUR,Low Stock,224,5.0,4890,2024-04-27T21:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p101,EMEA
SCR-00942,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Egypt,478.04,565.13,15.41,SAR,Low Stock,201,4.8,4454,2024-04-28T00:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p102,EMEA
SCR-00943,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Alpha Supply,Kuwait,580.54,668.21,13.12,EUR,In Stock,76,4.9,3342,2024-04-28T03:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p103,Global
SCR-00944,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,KSA,1469.22,1530.44,4.00,BHD,Low Stock,122,4.4,2259,2024-04-28T06:00:00+00:00,shop-alpha.example,https://shop-alpha.example/products/p104,GCC
SCR-00945,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Kuwait,781.02,889.65,12.21,BHD,In Stock,137,3.7,3175,2024-04-28T09:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p105,Global
SCR-00946,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Alpha Supply,USA,1599.72,1614.74,0.93,AED,Out of Stock,234,3.3,3345,2024-04-28T12:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p106,Global
SCR-00947,P107,SKU-P107,Webcam 4K,Video,ClearView,Delta Trade,Qatar,1240.72,1318.51,5.90,QAR,In Stock,119,4.1,263,2024-04-28T15:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p107,GCC
SCR-00948,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,Egypt,1656.26,1675.53,1.15,KWD,In Stock,243,3.8,2749,2024-04-28T18:00:00+00:00,shop-alpha.example,https://shop-gamma.example/products/p108,GCC
SCR-00949,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,KSA,296.76,321.27,7.63,EGP,Out of Stock,11,3.9,3492,2024-04-28T21:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p109,EMEA
SCR-00950,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,UAE,1315.41,1521.41,13.54,EGP,Out of Stock,140,3.2,2718,2024-04-29T00:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p110,GCC
SCR-00951,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Alpha Supply,KSA,1150.33,1156.34,0.52,EGP,Low Stock,224,3.8,741,2024-04-29T03:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p101,EMEA
SCR-00952,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Delta Trade,Bahrain,1549.89,1770.09,12.44,SAR,Out of Stock,69,4.4,534,2024-04-29T06:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p102,EMEA
SCR-00953,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,Bahrain,650.54,749.12,13.16,AED,Out of Stock,6,4.1,2071,2024-04-29T09:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p103,EMEA
SCR-00954,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Delta Trade,Kuwait,68.99,78.99,12.66,KWD,Low Stock,187,3.4,3154,2024-04-29T12:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p104,GCC
SCR-00955,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,Egypt,1324.37,1472.67,10.07,EGP,In Stock,19,3.4,2486,2024-04-29T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p105,Global
SCR-00956,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Prime Distribution,USA,695.65,765.12,9.08,KWD,Low Stock,68,3.5,4466,2024-04-29T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p106,Global
SCR-00957,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Qatar,1234.78,1484.47,16.82,KWD,Low Stock,9,4.7,470,2024-04-29T21:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p107,GCC
SCR-00958,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Vertex Global,UK,1502.02,1556.01,3.47,EGP,Out of Stock,164,4.6,271,2024-04-30T00:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p108,GCC
SCR-00959,P109,SKU-P109,Desk Lamp,Office,BrightNest,Alpha Supply,Kuwait,90.76,106.80,15.02,EGP,Out of Stock,175,4.9,2021,2024-04-30T03:00:00+00:00,shop-gamma.example,https://shop-gamma.example/products/p109,EMEA
SCR-00960,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Prime Distribution,KSA,368.42,374.72,1.68,AED,In Stock,52,4.6,4065,2024-04-30T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p110,Global
SCR-00961,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,KSA,1184.52,1442.95,17.91,EUR,In Stock,12,4.3,4069,2024-04-30T09:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p101,EMEA
SCR-00962,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,KSA,575.56,670.42,14.15,EGP,Out of Stock,48,3.8,4717,2024-04-30T12:00:00+00:00,shop-gamma.example,https://shop-beta.example/products/p102,EMEA
SCR-00963,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Prime Distribution,UK,1366.22,1612.06,15.25,SAR,Out of Stock,72,4.5,2767,2024-04-30T15:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p103,EMEA
SCR-00964,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Alpha Supply,Qatar,210.85,242.58,13.08,AED,Out of Stock,80,4.9,4891,2024-04-30T18:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p104,EMEA
SCR-00965,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,Prime Distribution,UAE,1312.01,1539.74,14.79,EUR,In Stock,186,3.9,2791,2024-04-30T21:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p105,GCC
SCR-00966,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,Delta Trade,KSA,644.49,674.65,4.47,AED,In Stock,58,4.1,11,2024-05-01T00:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p106,EMEA
SCR-00967,P107,SKU-P107,Webcam 4K,Video,ClearView,Prime Distribution,Bahrain,684.76,771.47,11.24,BHD,Out of Stock,1,4.0,3485,2024-05-01T03:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p107,GCC
SCR-00968,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,Alpha Supply,KSA,38.45,43.59,11.80,EUR,Low Stock,43,4.8,1446,2024-05-01T06:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p108,EMEA
SCR-00969,P109,SKU-P109,Desk Lamp,Office,BrightNest,Vertex Global,KSA,561.95,634.04,11.37,GBP,Low Stock,51,3.3,2324,2024-05-01T09:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p109,EMEA
SCR-00970,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,Alpha Supply,UAE,109.03,123.55,11.75,BHD,Out of Stock,10,4.9,2745,2024-05-01T12:00:00+00:00,shop-gamma.example,https://shop-alpha.example/products/p110,Global
SCR-00971,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,Delta Trade,UK,1246.59,1512.49,17.58,BHD,Low Stock,125,3.6,3075,2024-05-01T15:00:00+00:00,shop-alpha.example,https://shop-beta.example/products/p101,GCC
SCR-00972,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,Prime Distribution,Qatar,354.46,399.26,11.22,EGP,Out of Stock,102,4.8,1684,2024-05-01T18:00:00+00:00,shop-beta.example,https://shop-gamma.example/products/p102,Global
SCR-00973,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,Delta Trade,UK,1743.82,1769.30,1.44,KWD,In Stock,91,3.3,3433,2024-05-01T21:00:00+00:00,shop-beta.example,https://shop-alpha.example/products/p103,Global
SCR-00974,P104,SKU-P104,Laptop Stand,Office,ErgoLift,Prime Distribution,Qatar,1559.17,1690.52,7.77,GBP,Out of Stock,58,4.7,216,2024-05-02T00:00:00+00:00,shop-beta.example,https://shop-beta.example/products/p104,GCC
