transaction_id,customer_id,product_id,campaign_id,store_id,session_id,transaction_date,quantity,price,total_amount,order_id,payment_method,currency_code,country_code,city,sales_channel,device_type,promo_code,discount_amount,tax_amount,shipping_amount,fulfillment_status,transaction_status
T00889,C0149,P101,CMP-001,STR-004,SES-000889,1/10/2022,6,1178.20,7186.52,ORD-00889,Bank Transfer,BHD,USA,Chicago,Online,Desktop,RAMADAN20,261.41,340.39,38.34,Returned,Completed
T00890,C0978,P109,CMP-003,STR-005,SES-000890,11/28/2024,4,1359.60,4935.97,ORD-00890,Google Pay,BHD,Qatar,Doha,Online,Mobile,WELCOME10,779.03,232.97,43.63,In Transit,Completed
T00891,C0514,P104,CMP-004,STR-005,SES-000891,3/18/2022,2,388.80,787.41,ORD-00891,Cash,QAR,USA,Austin,Retail,Mobile,VIP15,84.37,34.66,59.52,Returned,Pending
T00892,C0749,P105,CMP-006,STR-004,SES-000892,2/17/2024,1,1429.12,1518.94,ORD-00892,Cash,SAR,Bahrain,Riffa,Online,Tablet,NONE,36.18,69.65,56.35,Returned,Pending
T00893,C0648,P107,CMP-002,STR-003,SES-000893,3/15/2022,5,1201.42,5982.90,ORD-00893,Apple Pay,BHD,USA,New York,Marketplace,Desktop,NONE,318.23,284.44,9.59,Returned,Completed
T00894,C0920,P108,CMP-002,STR-001,SES-000894,6/11/2022,4,1280.36,4874.81,ORD-00894,Credit Card,SAR,USA,New York,Marketplace,Desktop,VIP15,532.62,229.44,56.55,In Transit,Refunded
T00895,C0466,P108,CMP-003,STR-004,SES-000895,5/23/2023,3,190.02,545.86,ORD-00895,Google Pay,QAR,Qatar,Doha,Marketplace,Tablet,NONE,76.10,24.70,27.20,Returned,Completed
T00896,C0718,P107,CMP-004,STR-006,SES-000896,10/3/2024,5,1346.89,6318.72,ORD-00896,Apple Pay,AED,Kuwait,Hawalli,Online,Desktop,WELCOME10,746.06,299.42,30.91,Packed,Completed
T00897,C0942,P101,CMP-005,STR-002,SES-000897,4/5/2023,3,202.97,636.52,ORD-00897,Credit Card,KWD,Bahrain,Riffa,Retail,Desktop,NONE,48.72,28.01,48.32,Packed,Pending
T00898,C0641,P104,CMP-001,STR-002,SES-000898,11/9/2024,1,305.80,315.66,ORD-00898,Apple Pay,BHD,USA,Chicago,Retail,Mobile,NONE,16.93,14.44,12.35,Packed,Pending
T00899,C0379,P101,CMP-003,STR-005,SES-000899,11/20/2024,6,1290.78,7056.39,ORD-00899,Cash,BHD,Egypt,Alexandria,Retail,Desktop,RAMADAN20,1055.48,334.46,32.73,Packed,Completed
T00900,C0711,P103,CMP-006,STR-005,SES-000900,9/30/2022,4,799.64,3053.78,ORD-00900,Cash,GBP,Egypt,Giza,Retail,Tablet,RAMADAN20,298.39,145.01,8.60,Packed,Pending
T00901,C0097,P101,CMP-004,STR-002,SES-000901,3/5/2022,3,1428.10,3971.83,ORD-00901,Apple Pay,AED,Bahrain,Manama,Online,Tablet,NONE,533.71,187.53,33.71,Returned,Pending
T00902,C0070,P110,CMP-003,STR-005,SES-000902,3/15/2024,4,82.62,355.14,ORD-00902,Cash,EUR,KSA,Riyadh,Marketplace,Desktop,VIP15,32.17,14.92,41.91,Delivered,Completed
T00903,C0559,P106,CMP-001,STR-001,SES-000903,8/5/2022,3,412.52,1313.68,ORD-00903,Apple Pay,KWD,USA,New York,Marketplace,Desktop,WELCOME10,30.90,60.33,46.69,Delivered,Completed
T00904,C0517,P101,CMP-005,STR-004,SES-000904,10/5/2022,3,767.16,2366.43,ORD-00904,Apple Pay,EGP,KSA,Jeddah,Retail,Tablet,RAMADAN20,60.56,112.05,13.46,Packed,Refunded
T00905,C0708,P106,CMP-002,STR-001,SES-000905,12/6/2023,2,743.55,1394.95,ORD-00905,Apple Pay,GBP,UAE,Abu Dhabi,Online,Mobile,VIP15,214.07,63.65,58.27,Packed,Completed
T00906,C0070,P107,CMP-004,STR-002,SES-000906,11/21/2022,4,706.47,2677.89,ORD-00906,Bank Transfer,EGP,KSA,Riyadh,Marketplace,Desktop,RAMADAN20,320.92,125.25,47.68,Delivered,Pending
T00907,C0522,P105,CMP-004,STR-001,SES-000907,12/23/2023,2,1061.12,2151.32,ORD-00907,Google Pay,BHD,UK,London,Marketplace,Mobile,RAMADAN20,95.88,101.32,23.64,Packed,Completed
T00908,C0708,P109,CMP-004,STR-006,SES-000908,10/29/2024,4,163.43,660.25,ORD-00908,Bank Transfer,EGP,UAE,Abu Dhabi,Retail,Mobile,NONE,68.15,29.28,45.40,Returned,Refunded
T00909,C0770,P104,CMP-004,STR-001,SES-000909,10/29/2023,2,1140.30,2235.02,ORD-00909,Cash,SAR,Kuwait,Hawalli,Online,Mobile,NONE,204.24,103.82,54.84,Delivered,Refunded
T00910,C0871,P108,CMP-005,STR-002,SES-000910,8/28/2022,5,1251.86,6442.52,ORD-00910,Bank Transfer,QAR,UAE,Abu Dhabi,Online,Tablet,RAMADAN20,146.92,305.62,24.52,Delivered,Completed
T00911,C0934,P103,CMP-002,STR-003,SES-000911,4/26/2022,6,784.93,4495.69,ORD-00911,Apple Pay,EGP,UAE,Abu Dhabi,Marketplace,Desktop,VIP15,441.16,213.42,13.85,In Transit,Completed
T00912,C0676,P106,CMP-006,STR-003,SES-000912,8/3/2023,4,1422.12,5630.20,ORD-00912,Cash,EGP,Bahrain,Manama,Marketplace,Desktop,RAMADAN20,378.59,265.49,54.82,Returned,Completed
T00913,C0467,P105,CMP-001,STR-004,SES-000913,3/13/2024,5,596.54,2899.46,ORD-00913,Google Pay,EGP,UAE,Abu Dhabi,Online,Tablet,RAMADAN20,254.33,136.42,34.67,Delivered,Completed
T00914,C0484,P107,CMP-005,STR-005,SES-000914,12/5/2022,2,692.65,1469.58,ORD-00914,Google Pay,GBP,Bahrain,Riffa,Online,Tablet,RAMADAN20,17.75,68.38,33.65,Returned,Pending
T00915,C0030,P110,CMP-001,STR-002,SES-000915,10/21/2024,1,284.86,305.09,ORD-00915,Bank Transfer,GBP,Kuwait,Hawalli,Marketplace,Tablet,NONE,3.52,14.07,9.68,In Transit,Refunded
T00916,C0490,P102,CMP-001,STR-002,SES-000916,3/7/2024,2,276.44,602.51,ORD-00916,Credit Card,GBP,Kuwait,Kuwait City,Online,Desktop,RAMADAN20,26.92,26.30,50.25,Packed,Pending
T00917,C0886,P105,CMP-003,STR-002,SES-000917,9/24/2024,6,295.35,1762.67,ORD-00917,Cash,QAR,Qatar,Al Rayyan,Online,Tablet,NONE,143.84,81.41,53.00,Packed,Completed
T00918,C0908,P103,CMP-001,STR-001,SES-000918,6/28/2023,2,299.65,580.34,ORD-00918,Apple Pay,SAR,KSA,Dammam,Online,Desktop,RAMADAN20,50.57,27.44,4.17,Returned,Refunded
T00919,C0442,P108,CMP-005,STR-002,SES-000919,2/23/2022,2,1458.00,2872.47,ORD-00919,Google Pay,AED,UAE,Sharjah,Retail,Tablet,WELCOME10,214.41,135.08,35.80,Returned,Completed
T00920,C0083,P104,CMP-004,STR-004,SES-000920,12/31/2024,3,807.41,2466.90,ORD-00920,Cash,EUR,Kuwait,Hawalli,Marketplace,Tablet,NONE,110.12,115.61,39.18,In Transit,Completed
T00921,C0070,P110,CMP-002,STR-001,SES-000921,11/7/2024,6,1471.81,7937.78,ORD-00921,Google Pay,GBP,KSA,Riyadh,Retail,Desktop,NONE,1313.89,375.85,44.96,In Transit,Completed
T00922,C0383,P107,CMP-005,STR-003,SES-000922,12/12/2023,6,1214.57,6996.68,ORD-00922,Google Pay,AED,Egypt,Cairo,Online,Mobile,RAMADAN20,636.15,332.56,12.85,In Transit,Completed
T00923,C0562,P108,CMP-006,STR-005,SES-000923,8/28/2024,2,230.31,433.99,ORD-00923,Google Pay,AED,Kuwait,Hawalli,Online,Mobile,VIP15,66.71,19.70,20.38,Packed,Completed
T00924,C0678,P103,CMP-002,STR-004,SES-000924,12/12/2022,3,421.89,1318.79,ORD-00924,Google Pay,KWD,Qatar,Al Rayyan,Retail,Mobile,WELCOME10,54.19,60.57,46.74,Delivered,Refunded
T00925,C0591,P106,CMP-005,STR-002,SES-000925,11/8/2023,3,1177.88,3475.49,ORD-00925,Apple Pay,EUR,Bahrain,Riffa,Marketplace,Tablet,RAMADAN20,248.81,164.24,26.42,Packed,Pending
T00926,C0012,P108,CMP-003,STR-001,SES-000926,4/13/2024,2,826.62,1642.43,ORD-00926,Bank Transfer,QAR,Egypt,Giza,Online,Tablet,NONE,99.36,77.69,10.86,Returned,Completed
T00927,C0478,P103,CMP-002,STR-005,SES-000927,8/17/2022,4,600.50,2333.58,ORD-00927,Credit Card,QAR,Qatar,Al Rayyan,Retail,Tablet,VIP15,191.97,110.50,13.05,In Transit,Completed
T00928,C0026,P103,CMP-005,STR-001,SES-000928,1/12/2024,4,515.99,1970.38,ORD-00928,Cash,QAR,Qatar,Al Rayyan,Retail,Desktop,NONE,205.97,92.90,19.49,In Transit,Pending
T00929,C0184,P103,CMP-005,STR-002,SES-000929,11/3/2023,6,617.28,3483.33,ORD-00929,Cash,GBP,UK,London,Marketplace,Mobile,NONE,393.93,165.49,8.09,Returned,Completed
T00930,C0900,P109,CMP-006,STR-004,SES-000930,1/23/2023,4,941.93,3450.95,ORD-00930,Google Pay,QAR,UK,Birmingham,Marketplace,Mobile,RAMADAN20,523.12,162.23,44.12,Delivered,Completed
T00931,C0235,P106,CMP-006,STR-006,SES-000931,8/3/2022,4,577.51,2382.14,ORD-00931,Bank Transfer,SAR,Qatar,Al Rayyan,Online,Tablet,VIP15,66.34,112.19,26.25,In Transit,Refunded
T00932,C0206,P102,CMP-003,STR-004,SES-000932,3/24/2024,1,1155.52,1139.53,ORD-00932,Cash,BHD,UK,Manchester,Marketplace,Desktop,VIP15,73.12,54.12,3.01,Packed,Refunded
T00933,C0605,P110,CMP-006,STR-004,SES-000933,11/13/2024,1,653.14,680.77,ORD-00933,Cash,EUR,USA,Chicago,Marketplace,Mobile,NONE,41.07,30.60,38.10,Returned,Completed
T00934,C0660,P105,CMP-006,STR-004,SES-000934,2/2/2023,2,148.16,340.89,ORD-00934,Google Pay,QAR,USA,New York,Marketplace,Desktop,VIP15,28.47,13.39,59.65,Returned,Refunded
T00935,C0024,P107,CMP-001,STR-005,SES-000935,12/2/2023,6,525.45,2992.20,ORD-00935,Google Pay,KWD,USA,Chicago,Marketplace,Desktop,WELCOME10,341.26,140.57,40.19,Packed,Refunded
T00936,C0723,P106,CMP-003,STR-001,SES-000936,5/26/2022,6,1240.92,7327.51,ORD-00936,Bank Transfer,AED,Qatar,Al Rayyan,Online,Tablet,VIP15,475.53,348.50,9.02,Returned,Completed
T00937,C0400,P107,CMP-005,STR-005,SES-000937,6/16/2022,5,108.84,566.95,ORD-00937,Cash,EGP,UK,Manchester,Online,Mobile,VIP15,30.00,25.71,27.04,In Transit,Refunded
T00938,C0244,P102,CMP-004,STR-006,SES-000938,7/23/2023,6,1391.18,8771.60,ORD-00938,Bank Transfer,QAR,UK,Manchester,Retail,Mobile,WELCOME10,48.92,414.91,58.53,Packed,Refunded
T00939,C0343,P106,CMP-006,STR-005,SES-000939,3/8/2023,5,793.05,3723.79,ORD-00939,Credit Card,QAR,Qatar,Doha,Retail,Mobile,WELCOME10,431.63,176.68,13.49,In Transit,Completed
T00940,C0524,P106,CMP-005,STR-006,SES-000940,12/4/2022,5,1206.71,5431.95,ORD-00940,Credit Card,EUR,Kuwait,Kuwait City,Marketplace,Desktop,VIP15,870.20,258.17,10.43,Packed,Completed
T00941,C0512,P110,CMP-004,STR-006,SES-000941,6/29/2022,1,861.91,952.75,ORD-00941,Credit Card,AED,Bahrain,Riffa,Online,Mobile,WELCOME10,2.77,42.96,50.65,Packed,Refunded
T00942,C0409,P107,CMP-001,STR-004,SES-000942,1/27/2022,5,1083.35,5031.52,ORD-00942,Google Pay,SAR,KSA,Jeddah,Marketplace,Mobile,RAMADAN20,670.32,237.32,47.77,Returned,Refunded
T00943,C0354,P101,CMP-002,STR-006,SES-000943,8/28/2023,2,547.84,1028.91,ORD-00943,Cash,SAR,KSA,Riyadh,Marketplace,Mobile,VIP15,124.58,48.56,9.25,Packed,Refunded
T00944,C0336,P110,CMP-002,STR-004,SES-000944,5/30/2022,5,709.40,3527.27,ORD-00944,Credit Card,EUR,Egypt,Alexandria,Online,Desktop,WELCOME10,210.23,166.84,23.66,Packed,Completed
T00945,C0544,P101,CMP-001,STR-006,SES-000945,4/10/2022,4,1327.00,5562.56,ORD-00945,Google Pay,QAR,Egypt,Cairo,Marketplace,Mobile,WELCOME10,35.38,263.63,26.31,In Transit,Pending
T00946,C0933,P107,CMP-003,STR-005,SES-000946,8/28/2022,4,1121.46,4736.26,ORD-00946,Apple Pay,SAR,KSA,Riyadh,Online,Mobile,WELCOME10,6.41,223.97,32.86,Delivered,Completed
T00947,C0875,P104,CMP-003,STR-005,SES-000947,10/18/2024,4,280.27,1046.54,ORD-00947,Credit Card,GBP,Bahrain,Riffa,Marketplace,Desktop,NONE,140.76,49.02,17.20,In Transit,Completed
T00948,C0389,P105,CMP-005,STR-006,SES-000948,4/16/2024,6,592.14,3380.59,ORD-00948,Apple Pay,BHD,KSA,Jeddah,Retail,Mobile,WELCOME10,365.21,159.38,33.58,Returned,Pending
T00949,C0403,P101,CMP-002,STR-005,SES-000949,8/17/2023,6,945.98,5264.93,ORD-00949,Apple Pay,KWD,USA,Chicago,Marketplace,Desktop,NONE,717.96,247.90,59.11,Delivered,Completed
T00950,C0068,P110,CMP-006,STR-005,SES-000950,6/15/2022,3,1388.50,4020.71,ORD-00950,Apple Pay,KWD,Egypt,Cairo,Online,Desktop,VIP15,369.95,189.78,35.38,Packed,Completed
T00951,C0086,P110,CMP-004,STR-003,SES-000951,7/11/2023,5,1102.32,5784.26,ORD-00951,Cash,QAR,UK,Manchester,Marketplace,Desktop,NONE,48.02,273.18,47.50,In Transit,Completed
T00952,C0152,P102,CMP-001,STR-002,SES-000952,3/18/2022,6,1147.76,6723.79,ORD-00952,Credit Card,BHD,UAE,Sharjah,Online,Mobile,RAMADAN20,521.02,318.28,39.97,Delivered,Completed
T00953,C0966,P103,CMP-001,STR-002,SES-000953,7/23/2022,1,74.99,103.04,ORD-00953,Bank Transfer,KWD,KSA,Jeddah,Online,Mobile,NONE,4.58,3.52,29.11,Delivered,Pending
T00954,C0292,P109,CMP-004,STR-003,SES-000954,9/6/2023,2,536.90,1010.70,ORD-00954,Cash,EUR,UK,Manchester,Online,Mobile,WELCOME10,151.67,46.11,42.46,Delivered,Completed
T00955,C0827,P105,CMP-003,STR-001,SES-000955,7/31/2024,1,51.09,68.87,ORD-00955,Apple Pay,EGP,UAE,Sharjah,Retail,Mobile,RAMADAN20,7.38,2.19,22.97,Delivered,Refunded
T00956,C0010,P107,CMP-003,STR-006,SES-000956,11/23/2024,6,751.40,4246.24,ORD-00956,Cash,GBP,Bahrain,Manama,Retail,Tablet,VIP15,483.48,201.25,20.07,Delivered,Refunded
T00957,C0898,P106,CMP-006,STR-002,SES-000957,4/22/2022,3,710.35,2248.18,ORD-00957,Apple Pay,AED,Kuwait,Kuwait City,Retail,Desktop,RAMADAN20,7.42,106.18,18.37,Packed,Refunded
T00958,C0897,P104,CMP-002,STR-003,SES-000958,12/4/2023,2,830.59,1667.67,ORD-00958,Apple Pay,GBP,Qatar,Doha,Online,Tablet,RAMADAN20,114.63,77.33,43.79,Packed,Completed
T00959,C0346,P101,CMP-004,STR-002,SES-000959,9/15/2023,5,336.09,1746.89,ORD-00959,Apple Pay,GBP,UK,Manchester,Online,Mobile,VIP15,59.40,81.05,44.79,Returned,Completed
T00960,C0435,P108,CMP-003,STR-001,SES-000960,5/25/2023,5,107.89,534.86,ORD-00960,Google Pay,SAR,UAE,Dubai,Retail,Desktop,WELCOME10,48.73,24.54,19.60,Delivered,Completed
T00961,C0599,P108,CMP-001,STR-001,SES-000961,9/5/2022,6,1398.51,8461.74,ORD-00961,Apple Pay,AED,UAE,Abu Dhabi,Marketplace,Mobile,NONE,347.71,402.17,16.22,Packed,Completed
T00962,C0043,P110,CMP-004,STR-006,SES-000962,2/10/2022,1,1100.37,1048.04,ORD-00962,Bank Transfer,QAR,Kuwait,Hawalli,Retail,Tablet,RAMADAN20,152.36,47.40,52.63,In Transit,Completed
T00963,C0534,P105,CMP-002,STR-002,SES-000963,12/21/2023,2,1278.05,2538.18,ORD-00963,Bank Transfer,KWD,Qatar,Doha,Marketplace,Tablet,RAMADAN20,168.64,119.37,31.35,In Transit,Completed
T00964,C0993,P103,CMP-005,STR-002,SES-000964,10/9/2024,4,528.38,2203.04,ORD-00964,Google Pay,EGP,Kuwait,Hawalli,Retail,Desktop,RAMADAN20,27.40,104.31,12.61,In Transit,Pending
T00965,C0287,P103,CMP-002,STR-002,SES-000965,7/4/2022,4,593.43,2316.67,ORD-00965,Apple Pay,GBP,Kuwait,Kuwait City,Retail,Mobile,VIP15,218.30,107.77,53.48,Returned,Completed
T00966,C0706,P105,CMP-002,STR-006,SES-000966,2/14/2022,6,1375.47,8395.47,ORD-00966,Bank Transfer,BHD,Bahrain,Riffa,Retail,Mobile,NONE,275.32,398.88,19.09,Packed,Completed
T00967,C0052,P105,CMP-005,STR-002,SES-000967,11/25/2024,4,1074.02,4375.46,ORD-00967,Apple Pay,SAR,Bahrain,Riffa,Marketplace,Desktop,VIP15,137.35,207.94,8.79,Packed,Completed
T00968,C0749,P108,CMP-002,STR-006,SES-000968,9/2/2023,4,1474.60,5602.37,ORD-00968,Bank Transfer,KWD,Bahrain,Riffa,Retail,Desktop,WELCOME10,575.25,266.16,13.06,Returned,Refunded
T00969,C0365,P105,CMP-006,STR-004,SES-000969,5/19/2022,3,1021.89,2828.05,ORD-00969,Apple Pay,AED,Bahrain,Manama,Retail,Mobile,RAMADAN20,404.86,133.04,34.20,In Transit,Pending
T00970,C0954,P102,CMP-003,STR-006,SES-000970,10/1/2023,6,1299.63,7059.22,ORD-00970,Apple Pay,EUR,UK,Birmingham,Retail,Desktop,RAMADAN20,1104.66,334.66,31.44,Delivered,Pending
T00971,C0022,P108,CMP-003,STR-001,SES-000971,10/11/2023,4,140.90,530.08,ORD-00971,Google Pay,KWD,UAE,Abu Dhabi,Online,Mobile,RAMADAN20,78.60,24.25,20.83,In Transit,Pending
T00972,C0641,P109,CMP-001,STR-005,SES-000972,12/3/2024,4,1197.97,4597.14,ORD-00972,Credit Card,SAR,USA,Chicago,Marketplace,Tablet,NONE,435.43,217.82,22.87,Delivered,Refunded
T00973,C0074,P109,CMP-004,STR-002,SES-000973,7/23/2024,1,1239.89,1212.40,ORD-00973,Cash,GBP,Bahrain,Riffa,Retail,Mobile,VIP15,135.63,55.21,52.93,Returned,Completed
T00974,C0664,P105,CMP-002,STR-001,SES-000974,3/10/2024,1,577.07,530.42,ORD-00974,Credit Card,EUR,UK,Birmingham,Retail,Desktop,RAMADAN20,75.86,25.06,4.15,Delivered,Completed
T00975,C0273,P104,CMP-003,STR-002,SES-000975,4/10/2024,5,1186.18,5587.93,ORD-00975,Cash,QAR,Egypt,Giza,Retail,Desktop,NONE,653.38,263.88,46.53,Delivered,Completed
T00976,C0683,P104,CMP-002,STR-004,SES-000976,8/4/2022,1,1412.55,1374.98,ORD-00976,Apple Pay,KWD,Kuwait,Hawalli,Marketplace,Desktop,WELCOME10,147.71,63.24,46.90,Delivered,Completed
T00977,C0246,P101,CMP-002,STR-003,SES-000977,11/7/2024,5,856.44,3944.64,ORD-00977,Bank Transfer,QAR,Qatar,Al Rayyan,Online,Mobile,RAMADAN20,528.91,187.66,3.69,Packed,Completed
T00978,C0755,P101,CMP-006,STR-006,SES-000978,7/28/2023,4,334.06,1279.37,ORD-00978,Cash,EUR,Egypt,Giza,Retail,Desktop,NONE,162.96,58.66,47.43,Delivered,Pending
T00979,C0551,P108,CMP-005,STR-002,SES-000979,12/18/2023,1,1031.80,1052.20,ORD-00979,Cash,GBP,UK,London,Online,Tablet,NONE,46.57,49.26,17.71,Packed,Completed
T00980,C0153,P106,CMP-003,STR-004,SES-000980,1/8/2022,5,880.75,4539.40,ORD-00980,Apple Pay,KWD,Qatar,Al Rayyan,Retail,Mobile,VIP15,127.55,213.81,49.39,In Transit,Completed
T00981,C0461,P107,CMP-003,STR-004,SES-000981,8/13/2022,6,845.93,4825.90,ORD-00981,Cash,QAR,UAE,Dubai,Online,Desktop,NONE,519.02,227.83,41.51,Packed,Completed
T00982,C0303,P106,CMP-002,STR-005,SES-000982,7/31/2023,5,983.84,4611.68,ORD-00982,Credit Card,BHD,UK,London,Retail,Desktop,VIP15,574.59,217.23,49.84,In Transit,Completed
T00983,C0549,P105,CMP-001,STR-002,SES-000983,9/28/2022,2,679.14,1345.50,ORD-00983,Credit Card,EGP,Egypt,Cairo,Online,Tablet,NONE,98.50,62.99,22.73,Returned,Refunded
T00984,C0896,P108,CMP-002,STR-003,SES-000984,12/29/2022,4,896.18,3383.67,ORD-00984,Google Pay,QAR,KSA,Jeddah,Marketplace,Desktop,NONE,403.90,159.04,43.81,Delivered,Refunded
T00985,C0451,P108,CMP-003,STR-006,SES-000985,10/22/2022,1,1105.54,1204.95,ORD-00985,Cash,GBP,UAE,Dubai,Online,Desktop,WELCOME10,1.29,55.21,45.49,In Transit,Completed
T00986,C0205,P108,CMP-001,STR-001,SES-000986,11/28/2024,3,271.44,841.66,ORD-00986,Google Pay,QAR,UK,Birmingham,Online,Mobile,RAMADAN20,54.28,38.00,43.62,Packed,Completed
T00987,C0216,P105,CMP-005,STR-004,SES-000987,9/15/2022,3,1478.94,4402.70,ORD-00987,Cash,GBP,KSA,Dammam,Online,Mobile,VIP15,279.12,207.88,37.12,Packed,Completed
T00988,C0027,P103,CMP-002,STR-004,SES-000988,7/2/2024,3,985.29,2806.29,ORD-00988,Apple Pay,QAR,UAE,Dubai,Marketplace,Mobile,WELCOME10,283.63,133.61,0.44,Returned,Completed
T00989,C0348,P109,CMP-004,STR-006,SES-000989,10/2/2024,6,519.08,3237.73,ORD-00989,Apple Pay,AED,UAE,Dubai,Online,Tablet,VIP15,75.99,151.92,47.32,Delivered,Completed
T00990,C0220,P105,CMP-002,STR-001,SES-000990,1/20/2023,2,1024.90,2014.78,ORD-00990,Cash,QAR,KSA,Riyadh,Marketplace,Mobile,VIP15,167.57,94.11,38.44,Delivered,Completed
T00991,C0129,P102,CMP-003,STR-006,SES-000991,4/22/2024,2,825.98,1654.66,ORD-00991,Google Pay,GBP,USA,New York,Marketplace,Desktop,RAMADAN20,99.84,77.61,24.93,In Transit,Pending
T00992,C0073,P110,CMP-005,STR-004,SES-000992,10/20/2023,6,193.46,1217.20,ORD-00992,Google Pay,QAR,USA,Chicago,Marketplace,Tablet,VIP15,38.28,56.12,38.60,Packed,Completed
T00993,C0611,P107,CMP-004,STR-004,SES-000993,1/24/2023,4,1283.85,4974.10,ORD-00993,Apple Pay,GBP,Qatar,Doha,Online,Tablet,RAMADAN20,447.97,234.37,52.30,Delivered,Refunded
T00994,C0974,P107,CMP-004,STR-002,SES-000994,5/15/2023,3,297.54,867.33,ORD-00994,Credit Card,SAR,Qatar,Doha,Marketplace,Desktop,NONE,68.57,41.20,2.08,Returned,Pending
T00995,C0177,P105,CMP-005,STR-004,SES-000995,7/23/2024,1,1140.36,1091.26,ORD-00995,Cash,SAR,Egypt,Cairo,Online,Tablet,VIP15,115.87,51.22,15.55,Delivered,Refunded
T00996,C0381,P105,CMP-004,STR-004,SES-000996,12/25/2023,1,1466.41,1350.79,ORD-00996,Google Pay,AED,Qatar,Doha,Marketplace,Desktop,WELCOME10,204.17,63.11,25.44,In Transit,Completed
T00997,C0206,P109,CMP-002,STR-003,SES-000997,1/19/2024,4,267.29,1040.70,ORD-00997,Cash,KWD,UK,Manchester,Marketplace,Desktop,NONE,90.65,48.93,13.26,In Transit,Pending
T00998,C0158,P103,CMP-006,STR-002,SES-000998,4/18/2022,5,1238.11,6232.29,ORD-00998,Google Pay,EUR,Kuwait,Kuwait City,Marketplace,Desktop,VIP15,277.96,295.63,24.07,Returned,Completed
T00999,C0172,P105,CMP-005,STR-005,SES-000999,3/24/2023,2,1166.21,2345.23,ORD-00999,Bank Transfer,BHD,Qatar,Doha,Retail,Desktop,WELCOME10,104.45,111.40,5.86,Packed,Completed
T01000,C0689,P103,CMP-005,STR-001,SES-001000,8/10/2023,6,903.23,4957.51,ORD-01000,Google Pay,EGP,Egypt,Giza,Retail,Mobile,WELCOME10,752.55,233.34,57.34,Delivered,Completed
