inventory_snapshot_id,snapshot_date,store_id,product_id,sku,product_name,category,brand,stock_quantity,reserved_quantity,available_quantity,reorder_point,safety_stock,inbound_quantity,outbound_quantity,unit_cost,inventory_value,supplier_name,snapshot_timestamp,stock_status
INV-000966,2025-01-06,STR-002,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,204,6,198,104,26,97,18,272.24,53903.52,Delta Trade,2025-01-06T00:00:00+00:00,Low
INV-000967,2025-01-07,STR-001,P107,SKU-P107,Webcam 4K,Video,ClearView,224,15,209,25,57,31,50,693.74,144991.66,Delta Trade,2025-01-07T00:00:00+00:00,Out Of Stock
INV-000968,2025-01-08,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,130,20,110,22,51,21,37,558.44,61428.40,Vertex Global,2025-01-08T00:00:00+00:00,Out Of Stock
INV-000969,2025-01-09,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,82,13,69,67,69,57,11,330.62,22812.78,Vertex Global,2025-01-09T00:00:00+00:00,Healthy
INV-000970,2025-01-10,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,374,21,353,36,80,83,46,549.62,194015.86,Alpha Supply,2025-01-10T00:00:00+00:00,Out Of Stock
INV-000971,2025-01-11,STR-003,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,399,20,379,50,58,39,60,733.22,277890.38,Vertex Global,2025-01-11T00:00:00+00:00,Healthy
INV-000972,2025-01-12,STR-001,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,121,12,109,105,10,51,48,315.45,34384.05,Delta Trade,2025-01-12T00:00:00+00:00,Low
INV-000973,2025-01-13,STR-003,P107,SKU-P107,Webcam 4K,Video,ClearView,44,9,35,59,40,65,1,333.01,11655.35,Alpha Supply,2025-01-13T00:00:00+00:00,Healthy
INV-000974,2025-01-14,STR-002,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,189,40,149,23,16,42,54,688.25,102549.25,Alpha Supply,2025-01-14T00:00:00+00:00,Healthy
INV-000975,2025-01-15,STR-001,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,349,21,328,50,64,39,61,508.94,166932.32,Vertex Global,2025-01-15T00:00:00+00:00,Healthy
INV-000976,2025-01-16,STR-004,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,260,48,212,37,37,116,18,610.44,129413.28,Delta Trade,2025-01-16T00:00:00+00:00,Out Of Stock
INV-000977,2025-01-17,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,209,59,150,84,18,89,12,508.65,76297.50,Prime Distribution,2025-01-17T00:00:00+00:00,Healthy
INV-000978,2025-01-18,STR-003,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,399,4,395,55,34,18,33,403.02,159192.90,Alpha Supply,2025-01-18T00:00:00+00:00,Out Of Stock
INV-000979,2025-01-19,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,412,2,410,27,22,16,81,79.69,32672.90,Vertex Global,2025-01-19T00:00:00+00:00,Out Of Stock
INV-000980,2025-01-20,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,47,16,31,110,20,11,56,106.44,3299.64,Alpha Supply,2025-01-20T00:00:00+00:00,Low
INV-000981,2025-01-21,STR-003,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,84,56,28,89,17,19,98,255.58,7156.24,Prime Distribution,2025-01-21T00:00:00+00:00,Low
INV-000982,2025-01-22,STR-002,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,158,54,104,74,34,88,71,503.44,52357.76,Delta Trade,2025-01-22T00:00:00+00:00,Out Of Stock
INV-000983,2025-01-23,STR-002,P101,SKU-P101,Wireless Mouse,Accessories,LogiTech,346,3,343,47,69,91,23,399.59,137059.37,Alpha Supply,2025-01-23T00:00:00+00:00,Healthy
INV-000984,2025-01-24,STR-004,P104,SKU-P104,Laptop Stand,Office,ErgoLift,492,17,475,104,24,72,42,184.77,87765.75,Alpha Supply,2025-01-24T00:00:00+00:00,Healthy
INV-000985,2025-01-25,STR-002,P107,SKU-P107,Webcam 4K,Video,ClearView,44,5,39,64,15,105,99,686.17,26760.63,Prime Distribution,2025-01-25T00:00:00+00:00,Low
INV-000986,2025-01-26,STR-004,P106,SKU-P106,Noise-Cancelling Headset,Audio,SoundPeak,194,47,147,98,63,86,50,98.48,14476.56,Alpha Supply,2025-01-26T00:00:00+00:00,Healthy
INV-000987,2025-01-27,STR-001,P108,SKU-P108,Portable SSD 1TB,Storage,FlashCore,493,25,468,53,68,97,98,574.32,268781.76,Delta Trade,2025-01-27T00:00:00+00:00,Low
INV-000988,2025-01-28,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,219,6,213,24,61,102,86,479.64,102163.32,Alpha Supply,2025-01-28T00:00:00+00:00,Low
INV-000989,2025-01-29,STR-006,P109,SKU-P109,Desk Lamp,Office,BrightNest,329,47,282,24,16,40,34,399.69,112712.58,Alpha Supply,2025-01-29T00:00:00+00:00,Healthy
INV-000990,2025-01-30,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,205,53,152,36,13,40,0,195.85,29769.20,Prime Distribution,2025-01-30T00:00:00+00:00,Low
INV-000991,2025-01-31,STR-006,P103,SKU-P103,USB-C Hub,Connectivity,DockPro,207,51,156,89,44,94,11,305.52,47661.12,Delta Trade,2025-01-31T00:00:00+00:00,Out Of Stock
INV-000992,2025-02-01,STR-002,P102,SKU-P102,Mechanical Keyboard,Accessories,KeyCraft,331,18,313,111,45,117,56,372.85,116702.05,Prime Distribution,2025-02-01T00:00:00+00:00,Healthy
INV-000993,2025-02-02,STR-005,P109,SKU-P109,Desk Lamp,Office,BrightNest,117,18,99,46,13,69,53,595.20,58924.80,Alpha Supply,2025-02-02T00:00:00+00:00,Out Of Stock
INV-000994,2025-02-03,STR-005,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,159,21,138,107,10,108,88,877.44,121086.72,Delta Trade,2025-02-03T00:00:00+00:00,Low
INV-000995,2025-02-04,STR-002,P109,SKU-P109,Desk Lamp,Office,BrightNest,137,14,123,92,57,14,19,701.99,86344.77,Vertex Global,2025-02-04T00:00:00+00:00,Healthy
INV-000996,2025-02-05,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,417,54,363,67,32,93,4,846.93,307435.59,Vertex Global,2025-02-05T00:00:00+00:00,Low
INV-000997,2025-02-06,STR-002,P104,SKU-P104,Laptop Stand,Office,ErgoLift,294,1,293,77,33,1,96,780.13,228578.09,Delta Trade,2025-02-06T00:00:00+00:00,Low
INV-000998,2025-02-07,STR-002,P105,SKU-P105,27-inch Monitor,Displays,VisionTech,400,53,347,46,40,113,32,176.28,61169.16,Alpha Supply,2025-02-07T00:00:00+00:00,Out Of Stock
INV-000999,2025-02-08,STR-001,P104,SKU-P104,Laptop Stand,Office,ErgoLift,95,28,67,37,25,114,61,200.89,13459.63,Prime Distribution,2025-02-08T00:00:00+00:00,Low
INV-001000,2025-02-09,STR-006,P110,SKU-P110,Tablet Stand,Accessories,FlexMount,233,55,178,117,44,72,61,60.26,10726.28,Vertex Global,2025-02-09T00:00:00+00:00,Healthy
